"Numero_expedient","Es_classificacio_ML","Es_mon_treball","Descripcio_Motiu_desplacament_conductor","Descripcio_sexe","Edat","Edat_CODIF","Descripció_tipus_persona","Desc_Tipus_vehicle_implicat","Tipus_vehicle_estandaritzat","Descripcio_victimitzacio","Victimitzacio_est","Victimitzacio_est_","NK_Any","Mes_any","Nom_mes","Estacio_any","Dia_mes","Descripcio_dia_setmana","Hora_dia","Descripcio_torn","Es_laborable","Es_ocupacional","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal.","Numero_victimes","Victimes_CODIF","Numero_morts","Morts_CODIF","Numero_lesionats_greus","Greus_CODIF","Numero_lesionats_lleus","Lleus_CODIF","Numero_vehicles_implicats","Vehicles_CODIF","Vehicles d'Ús Professional implicats","VUP_CODIF","Vehicles motoritzats de 2 rodes implicats","VM2R_CODIF","Vehicles motoritzats de quatre rodes implicats","VM4R_CODIF","Vehicles sense permís de conducció implicats","V_no_permis_CODIF","Descripcio_causa_mediata","Antiguitat_carnet_min","Interve_conductor_novell","Descripcio_Lloc_atropellament_vianant","Es_atropellament","Longitud_WGS84","Latitud_WGS84"
"2023S000065    ","Si","No","Es desconeix","Home",38,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",4,"Dimecres",20,"Tarda","Si","No",2,"Eixample",7,"la Dreta de l'Eixample",89004,"Consell de Cent / Bruc                            ","0356 0356",1,"No",0,"No",0,"No",1,"Si",3,"Si",0,"No",2,"Si",0,"No",0,"No","No respectar distancies",19,"No","Desconegut                                                                                                                                            ","No",2.169762034,41.394137516
"2023S000066    ","No","No","Oci i entreteniment","Home",58,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",4,"Dimecres",19,"Tarda","Si","No",2,"Eixample",5,"el Fort Pienc",305100,"Lluís Companys / Sant Joan                        ","0004 0004",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",1,"Si",0,"No","Gir indegut o sense precaucio",1,"Si","Desconegut                                                                                                                                            ","No",2.180501983,41.391569121
"2023S000068    ","Si","No","Es desconeix","Home",28,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",5,"Dijous",0,"Nit","Si","No",2,"Eixample",9,"la Nova Esquerra de l'Eixample",110803,"Entença                                           ","0123 0123",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",0,"No","Manca atencio a la conduccio",7,"No","Desconegut                                                                                                                                            ","No",2.14854162,41.381043623
"2023S000071    ","No","Si","In itínere","Home",21,"Conductors fins 29 anys edat","Conductor","Ciclomotor","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,1,"Gener","Hivern",5,"Dijous",6,"Matí","Si","Si",10,"Sant Marti",66,"el Parc i la Llacuna del Poblenou",209900,"Zamora / Meridiana                                ","0054 0054",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Desobeir semafor",1,"Si","Desconegut                                                                                                                                            ","No",2.18693924,41.398137365
"2023S000073    ","No","No","Oci i entreteniment","Home",40,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,1,"Gener","Hivern",5,"Dijous",10,"Matí","Si","Si",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",18505,"Aragó                                             ","0194 0206",1,"No",0,"No",0,"No",1,"Si",3,"Si",0,"No",2,"Si",0,"No",1,"Si","No respectar distancies",5,"No","Desconegut                                                                                                                                            ","No",2.158548672,41.387613677
"2023S000076    ","No","No","Altres activitats","Home",26,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,1,"Gener","Hivern",5,"Dijous",11,"Matí","Si","Si",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes                                   ","0655 0655",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Canvi de carril sense precaucio",2,"Si","Desconegut                                                                                                                                            ","No",2.173199642,41.392793737
"2023S000077    ","No","Si","En missió","Home",89,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",5,"Dijous",9,"Matí","Si","Si",5,"Sarria-Sant Gervasi",26,"Sant Gervasi - Galvany",32700,"Balmes                                            ","0260 0260",1,"No",0,"No",0,"No",1,"Si",1,"No",0,"No",1,"Si",0,"No",0,"No","Manca atencio a la conduccio",34,"No","Desconegut                                                                                                                                            ","No",2.149304284,41.40015005
"2023S000080    ","Si","Si","Es desconeix","Home",59,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",5,"Dijous",13,"Matí","Si","Si",2,"Eixample",7,"la Dreta de l'Eixample",176801,"Roger de Llúria / Provença                        ","0116 0116",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",0,"No",0,"No",2,"Si","Canvi de carril sense precaucio",30,"No","Desconegut                                                                                                                                            ","No",2.164095783,41.396712664
"2023S000081    ","Si","Si","Es desconeix","Dona",43,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",5,"Dijous",13,"Matí","Si","Si",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",209900,"Meridiana / Escòcia                               ","0365B0365B",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Desobeir semafor",10,"No","Desconegut                                                                                                                                            ","No",2.184159998,41.428655703
"2023S000082    ","No","Si","In itínere","Home",52,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",5,"Dijous",15,"Tarda","Si","Si",9,"Sant Andreu",59,"el Bon Pastor",701177,"Litoral (Llobregat)                               ","0001 0001",2,"Si",0,"No",0,"No",2,"Si",3,"Si",0,"No",1,"Si",2,"Si",0,"No","Canvi de carril sense precaucio",10,"No","Desconegut                                                                                                                                            ","No",2.205845097,41.443118278
"2023S000082    ","No","No","Altres activitats","Home",31,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",5,"Dijous",15,"Tarda","Si","Si",9,"Sant Andreu",59,"el Bon Pastor",701177,"Litoral (Llobregat)                               ","0001 0001",2,"Si",0,"No",0,"No",2,"Si",3,"Si",0,"No",1,"Si",2,"Si",0,"No","Canvi de carril sense precaucio",10,"No","Desconegut                                                                                                                                            ","No",2.205845097,41.443118278
"2023S000084    ","No","Si","En missió","Home",63,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",5,"Dijous",18,"Tarda","Si","No",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",349706,"Buenos Aires / Comte d'Urgell                     ","0282 0284",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",0,"No","Desobeir semafor",42,"No","Desconegut                                                                                                                                            ","No",2.145985819,41.391623754
"2023S000085    ","Si","No","Es desconeix","Dona",31,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",5,"Dijous",17,"Tarda","Si","No",2,"Eixample",10,"Sant Antoni",323203,"Sepúlveda                                         ","0131 0133",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",1,"Si",0,"No","Gir indegut o sense precaucio",2,"Si","Desconegut                                                                                                                                            ","No",2.159987217,41.381453575
"2023S000086    ","No","No","Altres activitats","Home",53,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,1,"Gener","Hivern",5,"Dijous",20,"Tarda","Si","No",2,"Eixample",7,"la Dreta de l'Eixample",335100,"Tetuan                                            ","0006 0007",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Gir indegut o sense precaucio",3,"Si","Desconegut                                                                                                                                            ","No",2.1755913,41.394247493
"2023S000087    ","Si","No","Es desconeix","Home",26,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",5,"Dijous",22,"Nit","Si","No",2,"Eixample",7,"la Dreta de l'Eixample",148307,"València / Gràcia                                 ","0059 0059",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Gir indegut o sense precaucio",5,"No","Desconegut                                                                                                                                            ","No",2.163802698,41.39303322
"2023S000089    ","Si","No","Es desconeix","Home",51,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",5,"Dijous",23,"Nit","Si","No",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes                                   ","0681 0683",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",0,"No",0,"No",2,"Si","Manca atencio a la conduccio",23,"No","Desconegut                                                                                                                                            ","No",2.177309331,41.396538951
"2023S000090    ","No","No","Oci i entreteniment","Dona",30,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",6,"Divendres",0,"Nit","No","No",10,"Sant Marti",64,"el Camp de l'Arpa del Clot",18505,"Aragó / Independència                             ","0555 0555",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","No respectar distancies",3,"Si","Desconegut                                                                                                                                            ","No",2.184519459,41.406909506
"2023S000092    ","No","No","Altres activitats","Home",32,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",6,"Divendres",9,"Matí","No","No",7,"Horta-Guinardo",35,"el Guinardó",26208,"Art / Vinyals                                     ","0076 0076",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",1,"Si","Desobeir altres senyals",4,"Si","Desconegut                                                                                                                                            ","No",2.175551968,41.419562777
"2023S000095    ","No","No","Oci i entreteniment","Home",55,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",6,"Divendres",11,"Matí","No","No",7,"Horta-Guinardo",35,"el Guinardó",192604,"Guinardó                                          ","0070 0070",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Avancament defectuos/improcedent",36,"No","Desconegut                                                                                                                                            ","No",2.172098642,41.415106138
"2023S000097    ","Si","No","Es desconeix","Home",42,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,1,"Gener","Hivern",6,"Divendres",15,"Tarda","No","No",10,"Sant Marti",71,"Provençals del Poblenou",701414,"Corts Catalanes                                   ","020660000",1,"No",0,"No",0,"No",1,"Si",2,"Si",1,"Si",1,"Si",0,"No",0,"No","No respectar distancies",16,"No","Desconegut                                                                                                                                            ","No",2.193506522,41.408945895
"2023S000098    ","No","No","Altres activitats","Home",54,"Conductors majors de 49 anys edat","Conductor","Ciclomotor","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,1,"Gener","Hivern",6,"Divendres",16,"Tarda","No","No",2,"Eixample",7,"la Dreta de l'Eixample",18505,"Aragó                                             ","0286 0286",1,"No",0,"No",0,"No",1,"Si",3,"Si",0,"No",1,"Si",0,"No",0,"No","Manca atencio a la conduccio",11,"No","Desconegut                                                                                                                                            ","No",2.166757506,41.393375576
